JobAsmbl_Company,Customer_Name,JobHead_ProdQty,JobHead_QtyCompleted,JobOper_OprSeq,JobOper_OpDesc,ResourceTimeUsed_ResourceGrpID,JCDept_JCDept,JCDept_Description,JobOper_LastLaborDate,Calculated_RemProdHrs,Calculated_OpCount,JobHead_PartNum,JobHead_PartDescription,OrderDtl_OrderQty,JobHead_SchedCode,JobHead_ProdCode,JobHead_JobHold_c,JobHead_CommentText,JobHead_JobNotes_c,JobHead_Company,JobHead_JobNum,JobHead_LotNum_c,JobHead_Remake_c,JobHead_Rework_c,JobHead_Rush_c,JobHead_Split_c,JobHead_TestCoupons_c,JobHead_Reference_c,Calculated_WIP,Calculated_RemainingOps,JobOper_CommentText,JobAsmbl_CommentText,JobAsmbl_TravelerLastPrint_c,JobAsmbl_TravPrintedBy_c,OrderRel_OrAckDate_c,Part_RefCategory
"AVA006","Enovis Corporation",120,0,30,"CNCL","CNCL","1020","Lathes",,168.17,25,"EC06701T","RSP Baseplate, 30mm LG, HA Coated",,"NORMAL","41200",False,"","","AVA006","200876","",False,False,False,False,False,"",0,"","( CNC Lathe OP 1 )  Turn Profile/Part To Length, Net-Inspect  Use Part Number 508-32-104_EURO /USE SETUP SHEET","",,"",,"BASEPLT"
"AVA006","Enovis Corporation",120,0,30,"CNCL","CNCL","1020","Lathes",,168.17,25,"EC06701T","RSP Baseplate, 30mm LG, HA Coated",,"NORMAL","41200",False,"","","AVA006","200877","",False,False,False,False,False,"",0,"","( CNC Lathe OP 1 )  Turn Profile/Part To Length, Net-Inspect  Use Part Number 508-32-104_EURO /USE SETUP SHEET","",,"",,"BASEPLT"
"AVA006","SMITH & NEPHEW, INC",50,0,30,"Manual Mill","ASMTOOL","2150","Assembly",,34.46,8,"SN10035-Blank","Small 3 Cable Troch Grip Blank",,"NORMAL","42200",False,"","","AVA006","200298","",False,False,False,False,False,"",0,"","Square up plate","",,"",,"TRCHGRIP"
"AVA006","SMITH & NEPHEW, INC",24,0,70,"Polish","POLISH","2070","Polish",,28.4,19,"SN06981M","Mod Hip Cem. X-Bar",,"NORMAL","41100",False,"","","AVA006","200541","",False,False,False,False,False,"",0,"","(Polish Op 1) Blend Welds","",,"",,"XBAR"
"AVA006","SMITH & NEPHEW, INC",16,0,90,"Heat Treat Age","HEATCO29","1100","Heat Treat",,18.66,19,"SN06981M","Mod Hip Cem. X-Bar",,"NORMAL","41100",False,"","","AVA006","200543","",False,False,False,False,False,"",0,"","(Heat Treat) H900","",,"",,"XBAR"
"AVA006","SMITH & NEPHEW, INC",4,0,70,"Polish","POLISH","2070","Polish",,13.41,19,"SN06981M","Mod Hip Cem. X-Bar",,"NORMAL","41100",False,"","","AVA006","200544","",False,False,False,False,False,"",0,"","(Polish Op 1) Blend Welds","",,"",,"XBAR"
"AVA006","SMITH & NEPHEW, INC",29,0,100,"Heat Treat Sinter Titanium","HEATTI","1100","Heat Treat",,4.42,17,"SN08640T","Flat Stem Size 3 SO",,"NORMAL","41200",False,"","","AVA006","200673","",False,False,False,False,False,"",0,"","( Heat Treat ) Sinter  T004","",,"",,"FLATSTEM"
"AVA006","SMITH & NEPHEW, INC",29,0,100,"Heat Treat Sinter Titanium","HEATTI","1100","Heat Treat",,4.42,17,"SN08640T","Flat Stem Size 3 SO",,"NORMAL","41200",False,"","","AVA006","200674","",False,False,False,False,False,"",0,"","( Heat Treat ) Sinter  T004","",,"",,"FLATSTEM"
"AVA006","SMITH & NEPHEW, INC",23,0,150,"Certification / Put in FG/SFG","QACERT","3080","Certification of Conformance",,0.2,17,"SN08629T","Flat Stem SO Size 8",,"NORMAL","41200",False,"","","AVA006","200715","",False,False,False,False,False,"",0,"","( Prepare Certification Package )","",,"",,"FLATSTEM"
"AVA006","SMITH & NEPHEW, INC",31,0,150,"Certification / Put in FG/SFG","QACERT","3080","Certification of Conformance",,0.2,17,"SN08629T","Flat Stem SO Size 8",,"NORMAL","41200",False,"","","AVA006","200716","",False,False,False,False,False,"",0,"","( Prepare Certification Package )","",,"",,"FLATSTEM"
"AVA006","SMITH & NEPHEW, INC",30,0,150,"Certification / Put in FG/SFG","QACERT","3080","Certification of Conformance",,0.2,17,"SN08629T","Flat Stem SO Size 8",,"NORMAL","41200",False,"","","AVA006","200717","",False,False,False,False,False,"",0,"","( Prepare Certification Package )","",,"",,"FLATSTEM"
"AVA006","SMITH & NEPHEW, INC",50,0,150,"Certification / Put in FG/SFG","QACERT","3080","Certification of Conformance",,0.2,17,"SN08634T","Flat Stem SO Size 7",,"NORMAL","41200",False,"","","AVA006","200718","",False,False,False,False,False,"",0,"","( Prepare Certification Package )","",,"",,"FLATSTEM"
"AVA006","SMITH & NEPHEW, INC",50,0,100,"Heat Treat Sinter Titanium","HEATTI","1100","Heat Treat",,7.35,17,"SN08634T","Flat Stem SO Size 7",,"NORMAL","41200",False,"","","AVA006","200719","",False,False,False,False,False,"",0,"","( Heat Treat ) Sinter  T004","",,"",,"FLATSTEM"
"AVA006","SMITH & NEPHEW, INC",40,0,100,"Heat Treat Sinter Titanium","HEATTI","1100","Heat Treat",,5.94,17,"SN08639T","Flat Stem Size 4 SO",,"NORMAL","42200",False,"","","AVA006","200721","",False,False,False,False,False,"",0,"","( Heat Treat ) Sinter  T004","",,"",,"FLATSTEM"
"AVA006","SMITH & NEPHEW, INC",51,0,100,"Heat Treat Sinter Titanium","HEATTI","1100","Heat Treat",,7.49,17,"SN08639T","Flat Stem Size 4 SO",,"NORMAL","42200",False,"","","AVA006","200722","",False,False,False,False,False,"",0,"","( Heat Treat ) Sinter  T004","",,"",,"FLATSTEM"
"AVA006","SMITH & NEPHEW, INC",37,0,70,"Coat Titanium VSM","COTIVS02","2030","Coating - Metals / Adhesives",,13.98,17,"SN08635T","Flat Stem HO Size 5",,"NORMAL","41200",False,"","","AVA006","200723","",False,False,False,False,False,"",0,"","( Spray Coating )  -45/+60/Scribe & Mask","",,"",,"FLATSTEM"
"AVA006","SMITH & NEPHEW, INC",20,0,70,"Coat Titanium VSM","COTIVS02","2030","Coating - Metals / Adhesives",,7.74,17,"SN08649T","Flat Stem Size 1 HO",,"NORMAL","41200",False,"","","AVA006","200724","",False,False,False,False,False,"",0,"","( Spray Coating )  -45/+60/Scribe & Mask","",,"",,"FLATSTEM"
"AVA006","SMITH & NEPHEW, INC",30,0,70,"Coat Titanium VSM","COTIVS02","2030","Coating - Metals / Adhesives",,11.41,17,"SN08650T","Flat Stem Size 2 HO",,"NORMAL","41200",False,"","","AVA006","200725","",False,False,False,False,False,"",0,"","( Spray Coating )  -45/+60/Scribe & Mask","",,"",,"FLATSTEM"
"AVA006","SMITH & NEPHEW, INC",50,0,10,"Document Control Supply Chain","SPLDOC","4070","Supply Chain",,21.25,17,"SN08630T","Flat Stem Size 6 HO",,"NORMAL","41200",False,"","","AVA006","200857","",False,False,False,False,False,"",0,"","( Print Job Traveler )","",,"",,"FLATSTEM"
"AVA006","SMITH & NEPHEW, INC",50,0,10,"Document Control Supply Chain","SPLDOC","4070","Supply Chain",,21.25,17,"SN08630T","Flat Stem Size 6 HO",,"NORMAL","41200",False,"","","AVA006","200858","",False,False,False,False,False,"",0,"","( Print Job Traveler )","",,"",,"FLATSTEM"
"AVA006","SMITH & NEPHEW, INC",50,0,10,"Document Control Supply Chain","SPLDOC","4070","Supply Chain",,21.25,17,"SN08630T","Flat Stem Size 6 HO",,"NORMAL","41200",False,"","","AVA006","200859","",False,False,False,False,False,"",0,"","( Print Job Traveler )","",,"",,"FLATSTEM"
"AVA006","SMITH & NEPHEW, INC",50,0,10,"Document Control Supply Chain","SPLDOC","4070","Supply Chain",,21.25,17,"SN08631T","Flat Stem Size 7 HO",,"NORMAL","41200",False,"","","AVA006","200860","",False,False,False,False,False,"",0,"","( Print Job Traveler )","",,"",,"FLATSTEM"
"AVA006","SMITH & NEPHEW, INC",30,0,70,"Coat Titanium VSM","COTIVS02","2030","Coating - Metals / Adhesives",,11.41,17,"SN08633T","Flat Stem HO Size 3",,"NORMAL","41200",False,"","","AVA006","200861","",False,False,False,False,False,"",0,"","( Spray Coating )  -45/+60/Scribe & Mask","",,"",,"FLATSTEM"
"AVA006","SMITH & NEPHEW, INC",30,0,10,"Document Control Supply Chain","SPLDOC","4070","Supply Chain",,12.96,17,"SN08635T","Flat Stem HO Size 5",,"NORMAL","41200",False,"","","AVA006","200862","",False,False,False,False,False,"",0,"","( Print Job Traveler )","",,"",,"FLATSTEM"
"AVA006","SMITH & NEPHEW, INC",50,0,50,"Prep for Coat","TEXCOAT","2070","Polish",,19.37,17,"SN08636T","Flat Stem SO Size 5",,"NORMAL","41200",False,"","","AVA006","200863","",False,False,False,False,False,"",0,"","( Prep for Coating )","",,"",,"FLATSTEM"
"AVA006","SMITH & NEPHEW, INC",43,0,50,"Prep for Coat","TEXCOAT","2070","Polish",,16.71,17,"SN08636T","Flat Stem SO Size 5",,"NORMAL","41200",False,"","","AVA006","200864","",False,False,False,False,False,"",0,"","( Prep for Coating )","",,"",,"FLATSTEM"
"AVA006","SMITH & NEPHEW, INC",50,0,70,"Coat Ti","COATTI","2030","Coating - Metals / Adhesives",,18.78,17,"SN08634T","Flat Stem SO Size 7",,"NORMAL","41200",False,"","","AVA006","200865","",False,False,False,False,False,"",0,"","( Spray Coating ) Prepare binder per THO_WI-SPI-PC-104 / Record binder batch and job number in THO_FORM-PC-016 /  -45/+60 / Scribe & Mask / 2 Layers","",,"",,"FLATSTEM"
"AVA006","SMITH & NEPHEW, INC",50,0,70,"Coat Ti","COATTI","2030","Coating - Metals / Adhesives",,18.78,17,"SN08634T","Flat Stem SO Size 7",,"NORMAL","41200",False,"","","AVA006","200866","",False,False,False,False,False,"",0,"","( Spray Coating ) Prepare binder per THO_WI-SPI-PC-104 / Record binder batch and job number in THO_FORM-PC-016 /  -45/+60 / Scribe & Mask / 2 Layers","",,"",,"FLATSTEM"
"AVA006","SMITH & NEPHEW, INC",50,0,70,"Coat Ti","COATTI","2030","Coating - Metals / Adhesives",,18.78,17,"SN08634T","Flat Stem SO Size 7",,"NORMAL","41200",False,"","","AVA006","200867","",False,False,False,False,False,"",0,"","( Spray Coating ) Prepare binder per THO_WI-SPI-PC-104 / Record binder batch and job number in THO_FORM-PC-016 /  -45/+60 / Scribe & Mask / 2 Layers","",,"",,"FLATSTEM"
"AVA006","SMITH & NEPHEW, INC",50,0,60,"Clean_","CLEAN","2180","Clean and Passivate",,18.95,17,"SN08634T","Flat Stem SO Size 7",,"NORMAL","41200",False,"","","AVA006","200868","",False,False,False,False,False,"",0,"","( Cleaning ) Tech Card #TC-0008. Method 2.","",,"",,"FLATSTEM"
"AVA006","SMITH & NEPHEW, INC",35,0,50,"Prep for Coat","TEXCOAT","2070","Polish",,13.72,17,"SN08634T","Flat Stem SO Size 7",,"NORMAL","41200",False,"","","AVA006","200869","",False,False,False,False,False,"",0,"","( Prep for Coating )","",,"",,"FLATSTEM"
"AVA006","SMITH & NEPHEW, INC",32,0,50,"Prep for Coat","TEXCOAT","2070","Polish",,12.6,17,"SN08629T","Flat Stem SO Size 8",,"NORMAL","41200",False,"","","AVA006","200870","",False,False,False,False,False,"",0,"","( Prep for Coating )","",,"",,"FLATSTEM"
"AVA006","SMITH & NEPHEW, INC",50,0,30,"CNCM","CNCM","1010","Mills",,56.32,8,"SN06981-02-M","Handle T-Handle",,"NORMAL","42200",False,"","","AVA006","200929","",False,False,False,False,False,"",0,"","( CNC Mill OP 1 ) Net-Inspect/Chamfer Hole By Hand","",,"",,"XBAR"
"AVA006","SMITH & NEPHEW, INC",50,0,30,"CNCM","CNCM","1010","Mills",,56.32,8,"SN06981-02-M","Handle T-Handle",,"NORMAL","42200",False,"","","AVA006","200930","",False,False,False,False,False,"",0,"","( CNC Mill OP 1 ) Net-Inspect/Chamfer Hole By Hand","",,"",,"XBAR"
"AVA006","SMITH & NEPHEW, INC",50,0,30,"CNCM","CNCM","1010","Mills",,56.32,8,"SN06981-02-M","Handle T-Handle",,"NORMAL","42200",False,"","","AVA006","200931","",False,False,False,False,False,"",0,"","( CNC Mill OP 1 ) Net-Inspect/Chamfer Hole By Hand","",,"",,"XBAR"
"AVA006","SMITH & NEPHEW, INC",50,0,10,"Document Control Supply Chain","SPLDOC","4070","Supply Chain",,21.25,17,"SN08645T","Flat Stem SO, Size 1",,"NORMAL","41200",False,"","","AVA006","200953","",False,False,False,False,False,"",0,"","( Print Job Traveler )","",,"",,"FLATSTEM"
"AVA006","SMITH & NEPHEW, INC",50,0,10,"Document Control Supply Chain","SPLDOC","4070","Supply Chain",,21.25,17,"SN08629T","Flat Stem SO Size 8",,"NORMAL","41200",False,"","","AVA006","200954","",False,False,False,False,False,"",0,"","( Print Job Traveler )","",,"",,"FLATSTEM"
"AVA006","SMITH & NEPHEW, INC",50,0,10,"Document Control Supply Chain","SPLDOC","4070","Supply Chain",,21.25,17,"SN08629T","Flat Stem SO Size 8",,"NORMAL","41200",False,"","","AVA006","200955","",False,False,False,False,False,"",0,"","( Print Job Traveler )","",,"",,"FLATSTEM"
"AVA006","SMITH & NEPHEW, INC",50,0,10,"Document Control Supply Chain","SPLDOC","4070","Supply Chain",,21.25,17,"SN08629T","Flat Stem SO Size 8",,"NORMAL","41200",False,"","","AVA006","200956","",False,False,False,False,False,"",0,"","( Print Job Traveler )","",,"",,"FLATSTEM"
"AVA006","SMITH & NEPHEW, INC",50,0,10,"Document Control Supply Chain","SPLDOC","4070","Supply Chain",,21.25,17,"SN08634T","Flat Stem SO Size 7",,"NORMAL","41200",False,"","","AVA006","200957","",False,False,False,False,False,"",0,"","( Print Job Traveler )","",,"",,"FLATSTEM"
"AVA006","SMITH & NEPHEW, INC",15,0,10,"Document Control Supply Chain","SPLDOC","4070","Supply Chain",,6.77,17,"SN08634T","Flat Stem SO Size 7",,"NORMAL","41200",False,"","","AVA006","200958","",False,False,False,False,False,"",0,"","( Print Job Traveler )","",,"",,"FLATSTEM"
"AVA006","Tornier, Inc.",14,0,8150,"Outside Processing COAT","OUTPROC","4010","Manufacturing Administration",,1.11,11,"TR07921-01-C","Small Ulnar, 70mm Left",,"NORMAL","41200",False,"","","AVA006","017229-1-1A-1","",False,False,False,False,False,"",0,"","( Outside Process ) Cosmetic Inspection per Customer Spec.  CORP-WI-0117 See attached drawings for Coating thickness requirements. C of C to reference customer part number. $0 PO / RMA 25-001","",,"",,"LATITUDE"
"AVA006","Tornier, Inc.",10,0,8000,"QA Approval-Rework","QACERT","3080","Certification of Conformance",,1.62,8,"TR07921-01-C","Small Ulnar, 70mm Left",,"NORMAL","41200",False,"","","AVA006","017229-1-1A-2","",False,False,False,False,False,"",0,"","THO_WI-SPI-QS-180  Rework Process Approved by: QAL:___Parts from job# 017229-1-1A","",,"",,"LATITUDE"
"AVA006","Tornier, Inc.",6,0,8000,"QA Approval-Rework","QACERT","3080","Certification of Conformance",,1.49,8,"TR07920-01-C","Small Ulnar, 70mm Right",,"NORMAL","41200",False,"","","AVA006","017232-1-1A-1","",False,False,False,False,False,"",0,"","THO_WI-SPI-QS-180  Rework Process Approved by: QAL:__Parts from job# 017232-1-1A","",,"",,"LATITUDE"
"AVA006","Tornier, Inc.",26,0,8000,"QA Approval-Rework","QACERT","3080","Certification of Conformance",,2.16,8,"TR07921-01-C","Small Ulnar, 70mm Left",,"NORMAL","41200",False,"","","AVA006","017288-1-1A-1","",False,False,False,False,False,"",0,"","THO_WI-SPI-QS-180  Rework Process Approved by: QAL:___Parts from job# 017288-1-1A","",,"",,"LATITUDE"
"AVA006","Tornier, Inc.",17,0,8000,"QA Approval-Rework","QACERT","3080","Certification of Conformance",,1.86,8,"TR07921-01-C","Small Ulnar, 70mm Left",,"NORMAL","41200",False,"","","AVA006","017289-1-1A-1","",False,False,False,False,False,"",0,"","THO_WI-SPI-QS-180  Rework Process Approved by: QAL:___Parts from job# 017289-1-1A","",,"",,"LATITUDE"
"AVA006","Tornier, Inc.",11,0,8000,"QA Approval-Rework","QACERT","3080","Certification of Conformance",,1.66,10,"TR07937-01-C","Large Ulnar 80mm Left",,"NORMAL","41200",False,"","","AVA006","017353-1-1A-1","",False,False,False,False,False,"",0,"","THO_WI-SPI-QS-180  Rework Process Approved by: QAL:___Parts from job# 017353-1-1A","",,"",,"LATITUDE"
"AVA006","Tornier, Inc.",7,0,8160,"Visual Inspection_","VISUAL","2180","Clean and Passivate",,0.7,10,"TR07935-01-C","Large Ulnar 52mm Left",,"NORMAL","41200",False,"","","AVA006","017356-1-1A-1","",False,False,False,False,False,"",0,"","( Visual Inspection ) MPI QS-538/ Per  Customer Spec. CORP-WI-0117 & CORP-WI-0025 /100% Visual Inspection for Overblast/Scratches/Defects","",,"",,"LATITUDE"
"AVA006","Tornier, Inc.",8,0,8150,"Outside Processing COAT","OUTPROC","4010","Manufacturing Administration",,1.07,14,"TR07915-SFG","Small Humeral 150mm Stem Left",,"NORMAL","42200",False,"","","AVA006","017363-1-1A-1","",False,False,False,False,False,"",0,"","( Outside Process )  Plasma Spray per Spec # PDA 21.002/APS Materials to Grit Blast Under Tang. Cosmetic Inspection per  Customer Spec. CORP-WI-0117  See attached drawings for Coating thickness requirements. C of C to reference customer part number. / PARTS FOR ULTRASONIC CLEAN TESTING","",,"",,"LATITUDE"
"AVA006","Tornier, Inc.",8,0,8150,"Outside Processing COAT","","","",,1.07,14,"TR07914-SFG","Small Humeral 150mm Stem Right",,"NORMAL","42200",False,"","","AVA006","017387-1-1A-1","",False,False,False,False,False,"",0,"","( Outside Process )  Plasma Spray per Spec # PDA 21.002/APS Materials to Grit Blast Under Tang. Cosmetic Inspection per  Customer Spec. CORP-WI-0117  See attached drawings for Coating thickness requirements. C of C to reference customer part number. / PARTS ARE FOR ULTRASONIC TESTING","",,"",,"LATITUDE"
"AVA006","Tornier, Inc.",10,0,8001,"Polish","POLISH","2070","Polish",,9.71,28,"TR07919C","Small Ulnar, 41mm Left",,"NORMAL","41200",False,"","","AVA006","017407-1-1-1","",False,False,False,False,False,"",0,"","( Polish I ) Review Tech Card #TC-0069 / THO_WI-MPI-QS-538 / DO NOT OVER POLISH / Blend Machine Surface to Forging/100% Overlay Inspection / SPI FN-104 / REMOVE LASER MARK","",,"",,"LATITUDE"
"AVA006","Tornier, Inc.",5,0,8000,"QA Approval-Rework","QACERT","3080","Certification of Conformance",,1.46,8,"TR07920-01-C","Small Ulnar, 70mm Right",,"NORMAL","41200",False,"","","AVA006","017408-1-1A-1","",False,False,False,False,False,"",0,"","THO_WI-SPI-QS-180  Rework Process Approved by: QAL:___Parts from job# 017408-1-1A-1","",,"",,"LATITUDE"
"AVA006","Tornier, Inc.",8,0,8000,"QA Approval-Rework","QACERT","3080","Certification of Conformance",,1.56,8,"TR07927-01-C","Medium Ulnar 47mm Left",,"NORMAL","41200",False,"","","AVA006","017410-1-1A-1","",False,False,False,False,False,"",0,"","THO_WI-SPI-QS-180  Rework Process Approved by: QAL:___Parts from job# 017410-1-1A","",,"",,"LATITUDE"
"AVA006","Tornier, Inc.",26,0,30,"CNCM","CNCM","1010","Mills",,76.47,15,"TR08939-01-M","Large/Right Humeral Trial Stem",,"NORMAL","42200",False,"","","AVA006","017426-6-1A","",False,False,False,False,False,"",0,"","( CNC Mill OP 1 ) Net-Inspect/4-axis/Overlay, functional gage and all critical dimensions / Net Inspect Verification signature Required to Complete Operation, Sign Notes Section","",,"",,"LATITUDE"
"AVA006","Tornier, Inc.",26,0,30,"CNCM","CNCM","1010","Mills",,76.47,15,"TR08930-01-M","Small/Left 72mm Humeral Stem Trial",,"NORMAL","42200",False,"","","AVA006","017426-8-1A","",False,False,False,False,False,"",0,"","( CNC Mill OP 1 ) Net-Inspect/4-axis/Overlay, functional gage and all critical dimensions / Net Inspect Verification signature Required to Complete Operation, Sign Notes Section","",,"",,"LATITUDE"
"AVA006","Tornier, Inc.",26,0,30,"CNCM","CNCM-OP","1010","Mills",,76.47,15,"TR08930-01-M","Small/Left 72mm Humeral Stem Trial",,"NORMAL","42200",False,"","","AVA006","017426-8-1A","",False,False,False,False,False,"",0,"","( CNC Mill OP 1 ) Net-Inspect/4-axis/Overlay, functional gage and all critical dimensions / Net Inspect Verification signature Required to Complete Operation, Sign Notes Section","",,"",,"LATITUDE"
"AVA006","Tornier, Inc.",8,0,8150,"Outside Processing COAT","OUTPROC","4010","Manufacturing Administration",,1.07,14,"TR07895-SFG","Large Humeral Stem Size  200mm Left",,"NORMAL","42200",False,"","","AVA006","017431-1-1A-1","",False,False,False,False,False,"",0,"","( Outside Process )  Plasma Spray per Spec # PDA 21.002/APS Materials to Grit Blast Under Tang. Cosmetic Inspection per  Customer Spec. CORP-WI-0117  See attached drawings for Coating thickness requirements. C of C to reference customer part number. / PARTS ARE FOR ULTRASONIC TESTING","",,"",,"LATITUDE"
"AVA006","Tornier, Inc.",8,0,8000,"QA Approval-Rework","QACERT","3080","Certification of Conformance",,1.56,8,"TR07918-01-C","Small Ulnar, 41mm Right",,"NORMAL","41200",False,"","","AVA006","017432-1-1A-1","",False,False,False,False,False,"",0,"","THO_WI-SPI-QS-180  Rework Process Approved by: QAL:___Parts from job# 017432-1-1A","",,"",,"LATITUDE"
"AVA006","Tornier, Inc.",15,0,8000,"QA Approval-Rework","QACERT","3080","Certification of Conformance",,1.79,7,"TR07931-01-C","Medium Ulnar 125mm Left",,"NORMAL","41200",False,"","","AVA006","017434-1-1A-1","",False,False,False,False,False,"",0,"","THO_WI-SPI-QS-180  Rework Process Approved by: QAL:___Parts from job# 017434-1-1A","",,"",,"LATITUDE"
"AVA006","Tornier, Inc.",11,0,8150,"Outside Processing COAT","OUTPROC","4010","Manufacturing Administration",,0.94,19,"TR07922-01-C","Small Ulnar, 125mm Right",,"NORMAL","41200",False,"","","AVA006","017494-1-1A-1","",False,False,False,False,False,"",0,"","( Outside Process ) Cosmetic Inspection per Customer Spec.  CORP-WI-0117 See attached drawings for Coating thickness requirements. C of C to reference customer part number. / DARK COATING / $0 PO / RMA 25-011","",,"",,"LATITUDE"
"AVA006","Tornier, Inc.",3,0,8000,"QA Approval-Rework","QACERT","3080","Certification of Conformance",,1.39,8,"TR07934-01-C","Large Ulnar 52mm Right",,"NORMAL","41200",False,"","","AVA006","017499-1-1A-1","",False,False,False,False,False,"",0,"","THO_WI-SPI-QS-180  Rework Process Approved by: QAL:___Parts from job# 017499-1-1A","",,"",,"LATITUDE"
"AVA006","Tornier, Inc.",25,0,150,"Outside Processing COAT","OUTPROC","4010","Manufacturing Administration",,1.75,20,"TR07919-01-C","Small Ulnar, 41mm Left",,"NORMAL","41200",False,"","","AVA006","017571-1-1A","",False,False,False,False,False,"",0,"","( Outside Process ) Cosmetic Inspection per Customer Spec.  CORP-WI-0117 See attached drawings for Coating thickness requirements. C of C to reference customer part number.","",,"",,"LATITUDE"
"AVA006","Tornier, Inc.",25,0,150,"Outside Processing COAT","OUTPROC","4010","Manufacturing Administration",,1.75,20,"TR07923-01-C","Small Ulnar 125mm Left",,"NORMAL","41200",False,"","","AVA006","017575-1-1A","",False,False,False,False,False,"",0,"","( Outside Process ) Cosmetic Inspection per Customer Spec.  CORP-WI-0117 See attached drawings for Coating thickness requirements. C of C to reference customer part number.","",,"",,"LATITUDE"
"AVA006","Tornier, Inc.",25,0,150,"Outside Processing COAT","OUTPROC","4010","Manufacturing Administration",,1.75,20,"TR07925-01-C","Small Ulnar, 150mm Left",,"NORMAL","41200",False,"","","AVA006","017576-1-1A","",False,False,False,False,False,"",0,"","( Outside Process ) Cosmetic Inspection per Customer Spec.  CORP-WI-0117 See attached drawings for Coating thickness requirements. C of C to reference customer part number.","",,"",,"LATITUDE"
"AVA006","Tornier, Inc.",25,0,50,"CNCM","CNCM","1010","Mills",,36.96,20,"TR07926-01-C","Medium Ulnar 47mm Right",,"NORMAL","41200",False,"","","AVA006","017577-1-1A","",False,False,False,False,False,"",0,"","( CNC Mill OP 1 ) 3 Axis/Net-Inspect using component part #/1st Side, ID, Profile & Groove/Cut to Length (""L"") Form Radius / Net-Inspect Verification Signature Required to Complete Operation, Sign Notes Section","",,"",,"LATITUDE"
"AVA006","Tornier, Inc.",25,0,50,"CNCM","CNCM-OP","1010","Mills",,36.96,20,"TR07926-01-C","Medium Ulnar 47mm Right",,"NORMAL","41200",False,"","","AVA006","017577-1-1A","",False,False,False,False,False,"",0,"","( CNC Mill OP 1 ) 3 Axis/Net-Inspect using component part #/1st Side, ID, Profile & Groove/Cut to Length (""L"") Form Radius / Net-Inspect Verification Signature Required to Complete Operation, Sign Notes Section","",,"",,"LATITUDE"
"AVA006","Tornier, Inc.",25,0,150,"Outside Processing COAT","OUTPROC","4010","Manufacturing Administration",,1.75,20,"TR07927-01-C","Medium Ulnar 47mm Left",,"NORMAL","41200",False,"","","AVA006","017578-1-1A","",False,False,False,False,False,"",0,"","( Outside Process ) Cosmetic Inspection per Customer Spec.  CORP-WI-0117 See attached drawings for Coating thickness requirements. C of C to reference customer part number.","",,"",,"LATITUDE"
"AVA006","Tornier, Inc.",60,0,150,"Outside Processing COAT","OUTPROC","4010","Manufacturing Administration",,3.79,20,"TR07928-01-C","Medium Ulnar 75mm Right",,"NORMAL","41200",False,"","","AVA006","017579-1-1A","",False,False,False,False,False,"",0,"","( Outside Process ) Cosmetic Inspection per Customer Spec.  CORP-WI-0117 See attached drawings for Coating thickness requirements. C of C to reference customer part number.","",,"",,"LATITUDE"
"AVA006","Tornier, Inc.",25,0,150,"Outside Processing COAT","OUTPROC","4010","Manufacturing Administration",,1.75,20,"TR07930-01-C","Medium Ulnar 125mm Right",,"NORMAL","41200",False,"","","AVA006","017581-1-1A","",False,False,False,False,False,"",0,"","( Outside Process ) Cosmetic Inspection per Customer Spec.  CORP-WI-0117 See attached drawings for Coating thickness requirements. C of C to reference customer part number.","",,"",,"LATITUDE"
"AVA006","Tornier, Inc.",50,0,80,"Polish","POLISH","2070","Polish",,36.71,20,"TR07936-01-C","Large Ulnar 80mm Right",,"NORMAL","41200",False,"","","AVA006","017582-1-1A","",False,False,False,False,False,"",0,"","( Polish I ) Review Tech Card #TC-0069 / THO_WI-MPI-QS-538 / DO NOT OVER POLISH / Blend Machine Surface to Forging/100% Overlay Inspection / SPI FN-104","",,"",,"LATITUDE"
"AVA006","Tornier, Inc.",50,0,80,"Polish","POLISHOP","2070","Polish",,36.71,20,"TR07936-01-C","Large Ulnar 80mm Right",,"NORMAL","41200",False,"","","AVA006","017582-1-1A","",False,False,False,False,False,"",0,"","( Polish I ) Review Tech Card #TC-0069 / THO_WI-MPI-QS-538 / DO NOT OVER POLISH / Blend Machine Surface to Forging/100% Overlay Inspection / SPI FN-104","",,"",,"LATITUDE"
"AVA006","Tornier, Inc.",50,0,30,"QA Receiving Inspection","QAREC","3060","Dimensional Inspection",,75.25,20,"TR07937-01-C","Large Ulnar 80mm Left",,"NORMAL","41200",False,"","","AVA006","017583-1-1A","",False,False,False,False,False,"",0,"","(Best Fit Overlay Inspection) Forging p/n 0830645 / Verify Count / Per SOP QS-119 / THO_WI-MPI-QS-538 / Verify Forging HQIP is included and completed by supplier","",,"",,"LATITUDE"
"AVA006","Tornier, Inc.",25,0,150,"Outside Processing COAT","OUTPROC","4010","Manufacturing Administration",,3.33,20,"TR07917-SFG","Small Humeral 200mm Stem Left",,"NORMAL","42200",False,"","","AVA006","017586-1-1A","",False,False,False,False,False,"",0,"","( Outside Process )  Plasma Spray per Spec # PDA 21.002/APS Materials to Grit Blast Under Tang. Cosmetic Inspection per  Customer Spec. CORP-WI-0117  See attached drawings for Coating thickness requirements. C of C to reference customer part number.","",,"",,"LATITUDE"
